REVEAL__blur_euclidean,LRP__blur_euclidean,Same_Classification__blur,REVEAL__gausian_small_euclidean,LRP__gausian_small_euclidean,Same_Classification__gausian_small,REVEAL__gausian_big_euclidean,LRP__gausian_big_euclidean,Same_Classification__gausian_big
0.002096897014195,0.002783727618255,False,,,,,,
,,,0.0005229966207589,0.0021141866445004,True,,,
,,,,,,0.0016030536262677,0.0047897917664929,True
0.002597815906792,0.003487010275067,True,,,,,,
,,,0.0047791876552658,0.0023720400989103,True,,,
,,,,,,0.0226432849164264,0.009261062901421,False
0.0014793510138166,0.002934141284726,False,,,,,,
,,,0.0014646372143457,0.0028406253989018,False,,,
,,,,,,0.0055723286441864,0.0073918381359684,False
0.0055770132977483,0.0037995892569517,False,,,,,,
,,,0.0049506589222739,0.0036982634858309,False,,,
,,,,,,0.0075632071822933,0.007856832704064,False
0.0219172913424111,0.0064367049212012,False,,,,,,
,,,0.0150515806684275,0.005209513547477,False,,,
,,,,,,0.0298983053094499,0.0075839156353894,False
0.0007309740787105,0.0028900415832306,True,,,,,,
,,,0.0016199044009401,0.0019727117551852,True,,,
,,,,,,0.0007544963225531,0.0100125510382638,False
0.0018462479197203,0.0032003768552606,True,,,,,,
,,,8.389692580485132e-05,0.0024143527543077,True,,,
,,,,,,0.0080125498262448,0.0077430761722984,False
0.0006380496721102,0.0030474353135064,False,,,,,,
,,,0.0009687664842018,0.0029305904227247,False,,,
,,,,,,0.0010620711684099,0.0046199958428896,False
0.0047287398038789,0.0040825796670311,False,,,,,,
,,,0.0051562354564661,0.0037778276366993,False,,,
,,,,,,0.0085453096347298,0.0073255542734061,False
0.0005035245220502,0.004837344901069,True,,,,,,
,,,0.000311158359491,0.0046049647503288,True,,,
,,,,,,0.0051233160519712,0.0088565208570066,False
0.0002339065816197,0.0037873649737895,True,,,,,,
,,,0.0006435375071557,0.0035809929850432,True,,,
,,,,,,0.002627327824851,0.0054482926524182,True
0.0014504040303188,0.0028951310073848,True,,,,,,
,,,0.000188233235641,0.001891357619222,True,,,
,,,,,,0.0049521067928352,0.0077137926771473,False
0.0003877462667887,0.0029358250174982,True,,,,,,
,,,0.0004137010748286,0.0023207972678831,True,,,
,,,,,,0.0034137832256619,0.0073766064199645,False
0.0016560953884528,0.002422162919862,True,,,,,,
,,,0.0011764434742281,0.0019514594278128,True,,,
,,,,,,0.0038357086383657,0.0078786724882784,False
0.0048930671856463,0.0081378280651525,False,,,,,,
,,,0.004158865389262,0.0074692124755669,False,,,
,,,,,,0.0044476827811572,0.0094656019846212,False
0.0058825590982953,0.0049554091511398,False,,,,,,
,,,0.0066895686512884,0.0043651349013036,True,,,
,,,,,,0.0058236927881976,0.0087014093799197,False
0.0015928901027642,0.0037314217738235,False,,,,,,
,,,0.0012365098824655,0.0034880680512898,False,,,
,,,,,,0.0050861961417709,0.0091487158166811,False
0.0014924667378481,0.005530459172975,False,,,,,,
,,,0.0014871730609062,0.0034960330771491,True,,,
,,,,,,0.0026488871217485,0.0171815481055434,False
0.0011222157101077,0.003590506501861,True,,,,,,
,,,0.0011257436120806,0.0032874354339017,True,,,
,,,,,,0.0047340905470769,0.0068017392460147,False
0.0021559462472245,0.0040027647704537,True,,,,,,
,,,0.0013110193706618,0.0031380230170215,True,,,
,,,,,,0.0038702275209445,0.0083883510934783,False
0.000539036098526,0.0037322685262721,False,,,,,,
,,,0.0004186227585728,0.0023539898757346,True,,,
,,,,,,0.0038096082707285,0.0073709555038444,False
0.0074731010960567,0.0038178742616499,False,,,,,,
,,,0.0051225482694486,0.0025150283539951,False,,,
,,,,,,0.0134640137871093,0.0085916829619184,False
0.0189794162003576,0.004424885352234,False,,,,,,
,,,0.0206346944091145,0.0042074020396945,False,,,
,,,,,,0.0121360670682756,0.0096554565033026,False
0.0011309625108262,0.0040559984707799,True,,,,,,
,,,0.0009568480898731,0.0035972455016091,True,,,
,,,,,,0.0030009960751902,0.0071538800805607,True
0.0002707363571115,0.0045614571974925,True,,,,,,
,,,0.0005383000600579,0.0040662757967769,True,,,
,,,,,,0.0037438487328555,0.0089659255812535,False
0.0014800102542708,0.0034958083169798,False,,,,,,
,,,0.0018278072796607,0.003340432074393,False,,,
,,,,,,0.0049255335749539,0.007914032347846,False
0.004267053294609,0.0026820526738227,True,,,,,,
,,,0.0032983222289094,0.0014026929857801,True,,,
,,,,,,0.0094576063636932,0.007652703351846,False
0.0031629071087964,0.0041814798611927,False,,,,,,
,,,0.0032378442476971,0.0039822894240308,False,,,
,,,,,,0.0057425101296362,0.0079236021294845,False
0.0032275462231394,0.0032824586473212,False,,,,,,
,,,0.0035899123593302,0.0031168020052021,True,,,
,,,,,,0.0096333754783932,0.0074261608567503,False
0.0033671268870332,0.0022044922052537,True,,,,,,
,,,0.0029594520714927,0.0020429828580526,False,,,
,,,,,,0.0008270919196242,0.0040266567266661,False
0.0062953299716089,0.0019530504167363,True,,,,,,
,,,0.0058153492241087,0.0018254466560636,True,,,
,,,,,,0.0098834433998156,0.0080420820122926,False
0.0132234010954494,0.0025063589092841,True,,,,,,
,,,0.0016853898248428,0.002154612105568,True,,,
,,,,,,0.0237780939023231,0.0081281144388733,False
0.0010263252003503,0.0026043160005289,False,,,,,,
,,,0.0010793397501354,0.0016879126255464,False,,,
,,,,,,0.0057563479417216,0.0077320626470888,False
0.0004924660251321,0.0020714585421116,True,,,,,,
,,,0.0004751382370246,0.0012910099266171,False,,,
,,,,,,0.0010445381830484,0.0061630746953062,False
0.0006265290609405,0.0018522322456689,True,,,,,,
,,,0.0005231845065572,0.0017222839502129,True,,,
,,,,,,0.0030848389151955,0.0062312422735897,False
0.000876507462268,0.0035014138738825,True,,,,,,
,,,0.0020202989778161,0.0031937086818379,True,,,
,,,,,,0.0060343277751904,0.0065460359359365,True
0.0009322616975923,0.0037656152220512,False,,,,,,
,,,0.0015372734033472,0.0033063587001372,False,,,
,,,,,,0.0038420146778386,0.0059700090866942,False
0.0050495531659199,0.0035080116371466,True,,,,,,
,,,0.0048490859200519,0.0034586228115955,True,,,
,,,,,,0.0113803759117522,0.0070520154807538,False
0.0035438129766082,0.0037293936004579,False,,,,,,
,,,0.0026422400222152,0.003146987539557,True,,,
,,,,,,0.0051910010342986,0.0061832279664532,False
0.0021629909743152,0.0037760286811637,False,,,,,,
,,,0.0012020019613932,0.0035358740300558,False,,,
,,,,,,0.0074853601686263,0.0099197376363693,False
0.007296625682101,0.0022067770222259,False,,,,,,
,,,0.0047632157378521,0.00195948582529,False,,,
,,,,,,0.0074811670822117,0.0058489510418486,False
0.0064753860839339,0.0030536790435851,True,,,,,,
,,,0.0050334558012055,0.0024732335356767,True,,,
,,,,,,0.0109365119664059,0.0082121071719604,False
0.0025546043523321,0.0067037365885409,True,,,,,,
,,,0.0013451251551288,0.006228044268403,True,,,
,,,,,,0.0057177034634035,0.0117546842975734,False
0.0016323683039627,0.0035829077675241,True,,,,,,
,,,0.0010305093414936,0.002586974743025,True,,,
,,,,,,0.0013896769585029,0.0053608586966388,True
0.0007325337426267,0.0021662732300728,True,,,,,,
,,,0.0010620532843184,0.0015796428317718,True,,,
,,,,,,0.0062416365802557,0.0095552821891557,False
0.0015713702040643,0.0037666932264181,True,,,,,,
,,,0.0014532414291565,0.0035841926733599,True,,,
,,,,,,0.002279416824958,0.0071722050363413,False
0.0012807097297986,0.0026483386204938,True,,,,,,
,,,0.0016143527930053,0.0023414760549884,True,,,
,,,,,,0.0022451697840722,0.0057686692531894,True
0.0048556817020962,0.0041534062606567,False,,,,,,
,,,0.0044939532986441,0.0038120714052797,False,,,
,,,,,,0.004793378624567,0.0098912792129336,False
0.0020466053217614,0.0052447732476378,False,,,,,,
,,,0.0045172931438917,0.0050375956113824,False,,,
,,,,,,0.0013577333074798,0.0177699080835036,False
0.0042609125968449,0.0040151269031863,False,,,,,,
,,,0.004361059921258,0.0027013451026068,False,,,
,,,,,,0.0039654248756552,0.0074742330700552,False
0.0006914331275295,0.004793364753467,True,,,,,,
,,,0.0006478619136731,0.0044387069667964,True,,,
,,,,,,0.0018668407235141,0.0119709050397872,False
0.0042958306168652,0.0027036005066295,True,,,,,,
,,,0.0055248321790608,0.0027571436151143,True,,,
,,,,,,0.014628888257572,0.0056148947160579,False
0.0001862377711494,0.0046696377856971,True,,,,,,
,,,0.0002678307827634,0.0044793073515679,True,,,
,,,,,,0.002490742559058,0.009309315745879,False
0.0040850736032377,0.0023416405866392,True,,,,,,
,,,0.0034910432493981,0.002641565088446,True,,,
,,,,,,0.0118692876492133,0.0047475845299979,False
0.0035691968741556,0.0039665568675031,False,,,,,,
,,,0.0039313387571708,0.0033078002244589,False,,,
,,,,,,0.0075590642974656,0.0058674170056752,False
0.0044804022146402,0.0029638530832499,True,,,,,,
,,,0.003006385128634,0.0027500146379823,True,,,
,,,,,,0.0078047029665764,0.0069557203437518,False
0.0007036682382508,0.0034789460458381,False,,,,,,
,,,0.0003606280735528,0.0036624100756929,False,,,
,,,,,,0.0021235417218074,0.0074811377458095,False
0.0101675568157338,0.0066216340257045,False,,,,,,
,,,0.0063193619477898,0.0055787309166322,False,,,
,,,,,,0.0154570613125939,0.012581624734569,False
0.0064786578146188,0.004015883486854,True,,,,,,
,,,0.0049590421163113,0.0037285733765671,False,,,
,,,,,,0.0106471172816178,0.0069838337563004,False
0.0013987005781961,0.0042830244626606,False,,,,,,
,,,0.0012017831982203,0.0039771999331093,False,,,
,,,,,,0.0012933770107907,0.0085582876174166,False
0.0024665523920773,0.0026764672636145,True,,,,,,
,,,0.0014165679303975,0.0026451874459873,True,,,
,,,,,,0.004796376645826,0.004737391846068,False
0.0014919275625949,0.0031424147120974,False,,,,,,
,,,0.0012019685835897,0.0025282212777449,False,,,
,,,,,,0.0025526605327474,0.0078187404534221,False
0.000536405363342,0.0042958458927461,False,,,,,,
,,,0.0010001868360795,0.0043425366900848,False,,,
,,,,,,0.004088843215325,0.00616873929751,False
0.000924724749529,0.0048690673978155,True,,,,,,
,,,0.0011473823032053,0.0046807729790289,True,,,
,,,,,,0.0049657195583295,0.0093942847750054,False
0.0020748433961206,0.004317825892796,False,,,,,,
,,,0.0026977143721694,0.0032788776884461,False,,,
,,,,,,0.0035340233743492,0.008254246914349,False
0.0004350286164954,0.0039509582160429,True,,,,,,
,,,0.000419896094524,0.0039592314874161,True,,,
,,,,,,0.0032477794559288,0.0087607000643263,False
0.0011551666532507,0.0028496600053397,True,,,,,,
,,,0.0013428227238459,0.001992046380273,True,,,
,,,,,,0.0034299681268275,0.0070429082996449,False
0.0017353642013104,0.0035128132744137,False,,,,,,
,,,0.0023615436148796,0.0029485230868572,False,,,
,,,,,,0.0033042651070654,0.0053447448827861,False
0.0023931547878904,0.0047754405039737,True,,,,,,
,,,0.0016066632404757,0.0045354031232659,True,,,
,,,,,,0.0043859883178925,0.0089345388227734,False
0.0017333478015728,0.0037002827662578,True,,,,,,
,,,0.0013182194492487,0.0037670214416354,True,,,
,,,,,,0.0017077809753008,0.0047564028890138,False
0.0018986787841554,0.0037359336999684,False,,,,,,
,,,0.0028280472073233,0.0036243919917105,False,,,
,,,,,,0.0099059405401681,0.0072373279196033,False
0.0006964354351538,0.0033733114486399,True,,,,,,
,,,0.0007293370710739,0.0032550091399104,True,,,
,,,,,,0.0035800837356215,0.0080224526756107,False
0.0006415099465923,0.0075105995034013,True,,,,,,
,,,0.0005149419496781,0.0061046238748573,True,,,
,,,,,,0.0045708199476156,0.0141543520727996,False
0.002543395876733,0.0043002052834741,True,,,,,,
,,,0.0039226409523453,0.0042063075808354,True,,,
,,,,,,0.0110144124297134,0.0080606260569525,False
0.0016754686050734,0.0083056682328855,True,,,,,,
,,,0.0016414999755092,0.0073364880155666,True,,,
,,,,,,0.0048879403222475,0.0175594716625498,False
0.0029588096232084,0.0030537394798761,True,,,,,,
,,,0.0027114914738975,0.0026598055146412,True,,,
,,,,,,0.0084904115279187,0.0055667068610578,False
0.0103740262709096,0.0067954108480554,False,,,,,,
,,,0.0083212777243934,0.0063132441786946,False,,,
,,,,,,0.0115667817066982,0.0128982104079239,False
0.0027076197715303,0.0056179153510908,False,,,,,,
,,,0.0023269051954757,0.0046167200736389,False,,,
,,,,,,0.0136012497230063,0.0114200182213654,False
0.0007437474006508,0.0044620402657018,False,,,,,,
,,,0.0004454073073592,0.0044034938381857,False,,,
,,,,,,0.0013703726853773,0.0046463337729847,False
0.0010724721898257,0.0024697307864032,True,,,,,,
,,,0.0013784044170642,0.0017198149227444,True,,,
,,,,,,0.0031099152164411,0.0072092522236236,False
0.0028861001919826,0.0051803707540282,True,,,,,,
,,,0.0019020151476864,0.0042211195852057,True,,,
,,,,,,0.0050529983893449,0.0095369769113649,False
0.001164090615661,0.0027558781533773,True,,,,,,
,,,0.0012325361064241,0.0023788448371858,True,,,
,,,,,,0.0042535633255776,0.0066013946425553,False
0.0024393821454728,0.0024227012329985,True,,,,,,
,,,0.0078542298416098,0.0021231072087394,True,,,
,,,,,,0.022703767641543,0.0060512946355946,False
0.009642875783727,0.0050776100330284,False,,,,,,
,,,0.0093346224706754,0.0042233976890846,False,,,
,,,,,,0.0103517861332699,0.0092489136243981,False
0.002475302823717,0.0044018040980306,False,,,,,,
,,,0.0021620537742995,0.0032262842433323,False,,,
,,,,,,0.005586059507117,0.0133268556896362,False
0.0050587498142035,0.0035277519957946,True,,,,,,
,,,0.0042642751652737,0.0030799050559843,True,,,
,,,,,,0.0237444013820086,0.0085549446321678,False
0.0006055933155327,0.0031775085482724,False,,,,,,
,,,0.000582478815967,0.0021906178635967,False,,,
,,,,,,0.0044331575878508,0.0084047209243404,False
0.0002433004905065,0.0042125479564546,False,,,,,,
,,,0.0005564172049138,0.0041894484056567,False,,,
,,,,,,0.0051466148041617,0.0065780089707325,False
0.0017274706540785,0.0018100677007138,True,,,,,,
,,,0.0014632488951125,0.0017491873870538,True,,,
,,,,,,0.0017194017001421,0.0072487635007516,False
0.0076680057034612,0.0048525615478383,True,,,,,,
,,,0.0069476110180498,0.0036010339391128,True,,,
,,,,,,0.015794276149312,0.0105210970293456,False
0.0040000922845416,0.0033391475175518,False,,,,,,
,,,0.00310837871861,0.003075249993643,False,,,
,,,,,,0.0066262485228871,0.0101867234886545,False
0.0009597381837185,0.0053945361888934,False,,,,,,
,,,0.0011925476382547,0.0048601102106276,False,,,
,,,,,,0.0062866544387666,0.0113315435211356,False
0.0014875348964121,0.0021450044727067,True,,,,,,
,,,0.0020600642405591,0.001668418588321,True,,,
,,,,,,0.0041508397093955,0.0059915329965332,False
0.0015161260039237,0.0042413182277072,False,,,,,,
,,,0.002311781803464,0.0041088386497642,False,,,
,,,,,,0.0153784498355131,0.0080346382758137,False
0.0008747667387811,0.0037374437093948,True,,,,,,
,,,0.0011074142889702,0.0030857724173948,True,,,
,,,,,,0.0032472906236125,0.0081606967956328,False
0.0008669567711586,0.0022303963523669,True,,,,,,
,,,0.0004411436926835,0.0021085138474158,True,,,
,,,,,,0.0063385938839418,0.007298537997929,False
0.0004825256107191,0.0042569602489173,True,,,,,,
,,,0.0005833786792894,0.0032057074543857,False,,,
,,,,,,0.0029831879256505,0.0110276213738688,False
0.0019191202369697,0.0033256546318,True,,,,,,
,,,0.0011973442953959,0.0027406910622668,True,,,
,,,,,,0.0059065015659347,0.0090364839727793,False
0.0028944282138979,0.0046339333455616,True,,,,,,
,,,0.0037808231854711,0.0041143522442063,True,,,
,,,,,,0.0050668000960996,0.0079327512863776,False
0.0011268247213292,0.00656987979528,True,,,,,,
,,,0.0006317970145548,0.0035470482237597,True,,,
,,,,,,0.0044699532950273,0.014006803636325,False
0.0003298048368548,0.0023033736925156,True,,,,,,
,,,0.0001387210188177,0.0020189202614793,True,,,
,,,,,,0.005329111074281,0.0094108092682619,False
0.0011905785582625,0.0045594519061814,False,,,,,,
,,,0.001209127738739,0.0042408668575839,False,,,
,,,,,,0.0066357545837411,0.0084825434780302,False
0.0005951448646286,0.0025307395065886,True,,,,,,
,,,0.0012474139874427,0.0019546010736406,True,,,
,,,,,,0.0014414573447837,0.0065052174586409,False
0.0010184160889917,0.0020871522206174,True,,,,,,
,,,0.0003893830989519,0.0016677101421967,True,,,
,,,,,,0.0052613794240325,0.0087391315979625,False
0.0054127398140537,0.0050117293268546,False,,,,,,
,,,0.0038166660572286,0.0043519103760236,False,,,
,,,,,,0.0045494875560721,0.0065787186005911,False
0.0011213483520373,0.0025756455936277,True,,,,,,
,,,0.0009114597492663,0.0025661306974487,True,,,
,,,,,,0.0019287220416768,0.0043418655409977,False
0.0020219767482412,0.003246240152109,True,,,,,,
,,,0.0015757211189585,0.0022069042676347,True,,,
,,,,,,0.0033399334588468,0.0069183043833114,True
0.0011449991354038,0.0042257673074357,True,,,,,,
,,,0.0023435135947221,0.0037206165822776,True,,,
,,,,,,0.0058328988206408,0.0098041533372632,False
0.0009215075236975,0.0023500289247822,True,,,,,,
,,,0.0008066245568393,0.0017286592392268,True,,,
,,,,,,0.0035155148283412,0.0058925597471199,False
0.006991537753473,0.0023036625731029,False,,,,,,
,,,0.0047387541437536,0.0020270131871229,False,,,
,,,,,,0.0063780406340158,0.004271859519785,False
0.0287402740804513,0.00786783466182,False,,,,,,
,,,0.0292062345684136,0.0073909272136259,False,,,
,,,,,,0.0317675043560747,0.0068399719542795,False
0.0101590604445003,0.0072788767755365,False,,,,,,
,,,0.0086156884263541,0.0067941587171434,False,,,
,,,,,,0.0092841388230948,0.011879856649981,False
0.0005175294209578,0.0036712559667984,True,,,,,,
,,,0.0006419963806074,0.0024315660368143,True,,,
,,,,,,0.002151105758513,0.0078670125188619,False
0.0019657111050204,0.0020055280974918,False,,,,,,
,,,0.0020148949489103,0.001493148912052,False,,,
,,,,,,0.0068666982195581,0.0075764062067045,False
0.005724448411048,0.0049899037444671,False,,,,,,
,,,0.0057465612822224,0.0043748120065378,False,,,
,,,,,,0.004660585458685,0.008155873560616,False
0.001460824656838,0.0046613075187754,False,,,,,,
,,,0.0011214332217577,0.0047038387310821,False,,,
,,,,,,0.0043353287329474,0.0070159287827395,False
0.0071625423861577,0.0053213058080153,False,,,,,,
,,,0.0091415544524836,0.0045286894153594,False,,,
,,,,,,0.0161188919924767,0.0102487117985972,False
0.0009820487759653,0.0013286044917437,True,,,,,,
,,,0.0008537606005081,0.0015292078830544,True,,,
,,,,,,0.00068127448952,0.0044164465216896,False
0.0023639488859329,0.0031177427531002,True,,,,,,
,,,0.0032648653108031,0.0027600910175305,True,,,
,,,,,,0.0033262077918625,0.0083888484312134,False
0.0045280524593963,0.0029058977284493,True,,,,,,
,,,0.0059720122161668,0.0025785319936505,True,,,
,,,,,,0.0136495174476544,0.0066528273504425,False
0.0012045242812156,0.0033248457725569,False,,,,,,
,,,0.0046806944257557,0.0020776962998177,False,,,
,,,,,,0.0218143829852218,0.0080446718473437,False
0.0008087114239803,0.0019216356113387,True,,,,,,
,,,0.0012445107897807,0.0015894356764559,True,,,
,,,,,,0.0037779121706964,0.0071961331262034,False
0.0115218596718688,0.0049760906561662,False,,,,,,
,,,0.0114980491254201,0.0046259265878475,False,,,
,,,,,,0.0111160847095494,0.0102195314634429,False
0.0007764770126799,0.0034104703391485,True,,,,,,
,,,0.000605626895233,0.0034597205276579,True,,,
,,,,,,0.0032675272178073,0.0048649684965617,False
0.0029092653121549,0.0037294428517712,False,,,,,,
,,,0.0044035786108765,0.0030099366225998,False,,,
,,,,,,0.009301373061782,0.0091038243293088,False
0.0009004057692299,0.0016030983450406,True,,,,,,
,,,0.0015477119816909,0.0010613142899805,True,,,
,,,,,,0.0050600662617666,0.0118033438581659,False
0.0022389761417798,0.0049995345060216,True,,,,,,
,,,0.0025194808642965,0.0039677451850246,True,,,
,,,,,,0.0058742002608358,0.0085634918954527,False
0.000551707239323,0.0092231975867666,False,,,,,,
,,,0.0024720967248877,0.0072385304581314,False,,,
,,,,,,0.0011691319447677,0.0132758604212313,False
0.0012194889420062,0.0049093942187937,False,,,,,,
,,,0.0039090405398601,0.0046307407392531,False,,,
,,,,,,0.0037957561602088,0.0107253186782788,False
0.0048397811917185,0.0048077372368242,True,,,,,,
,,,0.0027279663865423,0.0040206012121306,True,,,
,,,,,,0.0069103755364085,0.0076451159103726,False
0.0011392655544586,0.0062003716879257,False,,,,,,
,,,0.0013012072830954,0.0051497100015901,True,,,
,,,,,,0.0070585315173291,0.0108877843976077,False
0.0003908415286971,0.0032725887562022,False,,,,,,
,,,0.0016767823277505,0.0027962384886183,False,,,
,,,,,,0.001834559973164,0.0070817851346043,False
0.000576232146816,0.0070701058642323,True,,,,,,
,,,0.0007726425925566,0.0067859019225349,True,,,
,,,,,,0.0041350209362751,0.0149574725674897,False
0.0213555544278684,0.0073328048993595,False,,,,,,
,,,0.0203343211948546,0.0061004349253792,False,,,
,,,,,,0.0257248790956329,0.0100884867525318,False
0.0037210500593879,0.0048797894142552,False,,,,,,
,,,0.0041472295456141,0.004096885851272,False,,,
,,,,,,0.0140890698770456,0.0072393334829102,False
0.0007691472149306,0.0058695045081066,False,,,,,,
,,,0.0009195277155939,0.004665931753123,False,,,
,,,,,,0.0035374841665835,0.0073894373006165,False
0.0104617851517902,0.0043262332535577,False,,,,,,
,,,0.008063139015667,0.0037664099552157,False,,,
,,,,,,0.0120068452002602,0.0077347431735892,False
0.0020515611343146,0.0032838342261639,True,,,,,,
,,,0.0017533671415227,0.0032078515939131,True,,,
,,,,,,0.0015725176399612,0.0043059544414455,True
0.0041834028220119,0.0047402804629583,False,,,,,,
,,,0.0044143118095671,0.0043765071874464,False,,,
,,,,,,0.0063766683106322,0.0083604625458897,False
0.0026615737904442,0.0036386036512205,False,,,,,,
,,,0.0037022369917995,0.0030423227672403,False,,,
,,,,,,0.0109857342283757,0.0121299684105863,False
0.0011121082488976,0.0013238474756087,True,,,,,,
,,,0.0021061282111456,0.0007799318031167,True,,,
,,,,,,0.0040978438939161,0.0064302492434441,False
0.0086343747813387,0.0035291563481495,True,,,,,,
,,,0.0098718085978956,0.0033971179266745,True,,,
,,,,,,0.0119795014164707,0.0045377844508382,True
0.0011333392099445,0.0026245777949901,True,,,,,,
,,,0.0001800515174977,0.0024653201758525,True,,,
,,,,,,0.0045374745528885,0.0060090263700798,True
0.01006798335239,0.0067844870665348,False,,,,,,
,,,0.0138187941965377,0.006096560030278,True,,,
,,,,,,0.0194295651251012,0.0093109853214192,False
0.0012194755115439,0.0044244020920061,True,,,,,,
,,,0.0015104203913313,0.004142380034165,True,,,
,,,,,,0.0039568022769273,0.0067054207909768,False
0.0012566197182802,0.0037574824316759,True,,,,,,
,,,0.0014239743156472,0.0032652189029678,True,,,
,,,,,,0.0043195704777333,0.008046456471339,False
0.0008362559117548,0.0029364034527158,False,,,,,,
,,,0.0007748062966223,0.0027184315190484,False,,,
,,,,,,0.0026880807070199,0.011308184688378,False
0.0085364317767685,0.0026067025440207,False,,,,,,
,,,0.0067110549377689,0.0026283785561291,True,,,
,,,,,,0.0078371933932639,0.0079837002322915,False
0.0012111782375321,0.0026150867959905,True,,,,,,
,,,0.0007675189744569,0.0023656699746943,True,,,
,,,,,,0.0030195561423215,0.0068029000369933,False
